,dept,title,url,button,pdf_count,pdf_urls,ext_link_count,ext_links
234,fss,Assisted Living Information,https://www.cityofchicago.org/content/city/en/depts/fss/provdrs/senior/svcs/assisted_living_information.html,False,7,https://www.cityofchicago.org/content/dam/city/depts/fss/supp_info/AssistedLiving/assistedlivinglisting.pdf | https://www.cityofchicago.org/content/dam/city/depts/fss/supp_info/AssistedLiving/supportivelivinglist041514.pdf | https://www.cityofchicago.org/content/dam/city/depts/fss/supp_info/AssistedLiving/ltccentralwest.pdf | https://www.cityofchicago.org/content/dam/city/depts/fss/supp_info/AssistedLiving/ltcnorthwest.pdf | https://www.cityofchicago.org/content/dam/city/depts/fss/supp_info/AssistedLiving/ltcnortheast.pdf | https://www.cityofchicago.org/content/dam/city/depts/fss/supp_info/AssistedLiving/ltcsouthwest.pdf | https://www.cityofchicago.org/content/dam/city/depts/fss/supp_info/AssistedLiving/ltcsoutheast.pdf,4,http://www.state.il.us/aging | http://www.idph.state.il.us/ | http://www.aging-parents-and-elder-care.com/ | http://www.aging-parents-and-elder-care.com/pdf/NursingHomeChk.pdf
235,other,Before and After School Programs,https://www.cityofchicago.org/content/city/en/depts/other/provdrs/cps/svcs/before_and_afterschoolprograms.html,False,0,,1,http://www.cps.edu/Programs/Before_and_after_school/Pages/Beforeandafterschool.aspx
236,dps,Bid and Bond Bid Tabulations (Bid Tabs),https://www.cityofchicago.org/content/city/en/depts/dps/provdrs/contract/svcs/bid_and_bond_bidtabulationsbidtabs.html,True,0,,1,https://webapps1.cityofchicago.org/VCSearchWeb/org/cityofchicago/vcsearch/controller/bidTabs/begin.do?agencyId=city
237,dps,Bid and Bond Room Opportunity Take Out List,https://www.cityofchicago.org/content/city/en/depts/dps/provdrs/contract/svcs/opportunity_takeourlist.html,True,0,,1,https://webapps1.cityofchicago.org/VCSearchWeb/org/cityofchicago/vcsearch/controller/opportunityTOL/begin.do?agencyId=city
238,cdot,Bike Safety & Education,https://www.cityofchicago.org/content/city/en/depts/cdot/provdrs/bike/svcs/bike_safety_education.html,False,6,https://www.cityofchicago.org/content/dam/city/depts/cdot/bicycling/publications/kids_chicago_english.pdf | https://www.cityofchicago.org/content/dam/city/depts/cdot/bicycling/publications/kids_chicago_espanol.pdf | https://www.cityofchicago.org/content/dam/city/depts/cdot/bicycling/publications/bike_chicago_espanol.pdf | https://www.cityofchicago.org/content/dam/city/depts/cdot/bicycling/publications/fix_flat_tire.pdf | https://www.cityofchicago.org/content/dam/city/depts/cdot/bicycling/publications/helmet_fitting_tips.pdf | https://www.cityofchicago.org/content/dam/city/depts/cdot/bicycling/publications/winter_cycling_toronto.pdf,8,http://chicagocompletestreets.org/wp-content/uploads/2014/03/Safe-Cycling-2011_Full-Booklet.pdf | http://chicagocompletestreets.org/theft-prevention/ | http://home.chicagopolice.org/online-services/online-bicycle-registration/ | http://chicagocompletestreets.org/your-streets/design-guidelines/ | http://activetrans.org/resources | http://www.bicyclingambassadors.org/ | http://chicago.stolenbike.org/ | http://home.chicagopolice.org/online-services/online-bicycle-registration/
239,cdph,Board of Health,https://www.cityofchicago.org/content/city/en/depts/cdph/provdrs/data_reports_and_administration/svcs/find_a_board_of_healthmeetingandagenda.html,False,2,https://www.cityofchicago.org/content/dam/city/depts/cdph/tobacco_alchohol_and_drug_abuse/2016ChicagoOpioidReport.pdf | https://www.cityofchicago.org/content/dam/city/depts/cdph/policy_planning/Board_of_Health/BOH_Membership_2017.pdf,4,https://visitor.r20.constantcontact.com/manage/optin/ea?v=001jsw_pnV76tUmSNJOdEkYeA%253D%253D | http://www.cookcountyclerk.com/vitalrecords/Pages/default.aspx | https://servicerequest.cityofchicago.org/web_intake_chic/Controller | https://www.stopzikachicago.org/
240,mayor,Boards and Commissions information,https://www.cityofchicago.org/content/city/en/depts/mayor/provdrs/special_prog/svcs/bcmeeting.html,True,0,,5,http://www.chicagosistercities.com/ | http://www.mayorscaucus.org/ | http://www.worldbusinesschicago.com/ | http://www.glslcities.org/ | https://webapps1.cityofchicago.org/moboco/
241,bldgs,Building Code Clarifications and Memorandums,https://www.cityofchicago.org/content/city/en/depts/bldgs/provdrs/stand_plan/svcs/code_clarificationsandinterpretations.html,False,49,https://www.cityofchicago.org/content/dam/city/depts/bldgs/general/Building Code/IntroMultCodeIterpret2311.pdf | https://www.cityofchicago.org/content/dam/city/depts/bldgs/general/Building Code/1Admin2311.pdf | https://www.cityofchicago.org/content/dam/city/depts/bldgs/general/Building Code/3UseOccupancy2311.pdf | https://www.cityofchicago.org/content/dam/city/depts/bldgs/general/Building Code/4SpecOcc2311.pdf | https://www.cityofchicago.org/content/dam/city/depts/bldgs/general/Building Code/5BuildingHeightAreaLimits2311.pdf | https://www.cityofchicago.org/content/dam/city/depts/bldgs/general/Building Code/6TypesofConst2311.pdf | https://www.cityofchicago.org/content/dam/city/depts/bldgs/general/Building%20Code/Rev7FireRes232011.pdf | https://www.cityofchicago.org/content/dam/city/depts/bldgs/general/Building%20Code/GlazinginClassAFireDoors717.pdf | https://www.cityofchicago.org/content/dam/city/depts/bldgs/general/Building%20Code/FireRatingsinHoursMinutesFireDoors718.pdf | https://www.cityofchicago.org/content/dam/city/depts/bldgs/general/Building%20Code/RoofingMaterials719.pdf | https://www.cityofchicago.org/content/dam/city/depts/bldgs/general/Building Code/Rev9FireProtectSyst232011.pdf | https://www.cityofchicago.org/content/dam/city/depts/bldgs/general/Building Code/10Exiting_2311.pdf | https://www.cityofchicago.org/content/dam/city/depts/bldgs/general/Building%20Code/61314InteriorEnviron.pdf | https://www.cityofchicago.org/content/dam/city/depts/bldgs/general/Building Code/16StructLoads2311.pdf | https://www.cityofchicago.org/content/dam/city/depts/bldgs/general/Building Code/33SafetyduringConst2311.pdf | https://www.cityofchicago.org/content/dam/city/depts/bldgs/general/Building Code/34RenAlter2311.pdf | https://www.cityofchicago.org/content/dam/city/depts/bldgs/general/Building%20Code/CodeMemorandumTRESPAMeteon.pdf | https://www.cityofchicago.org/content/dam/city/depts/bldgs/general/Building%20Code/CodeMemorandumApprovedHVAC.pdf | https://www.cityofchicago.org/content/dam/city/depts/bldgs/general/Building%20Code/CodeMemorandumDrinkingFountainsCommercial.pdf | https://www.cityofchicago.org/content/dam/city/depts/bldgs/general/Building%20Code/PublicRestroomsFoodEstablishmentsrevised11272017.pdf | https://www.cityofchicago.org/content/dam/city/depts/bldgs/general/Building%20Code/CodeMemorandumRefrigerantsAllowedforUse.pdf | https://www.cityofchicago.org/content/dam/city/depts/bldgs/general/Building%20Code/CodeMemorandumSeparationofAirIntakeandExhaust.pdf | https://www.cityofchicago.org/content/dam/city/depts/bldgs/general/Building%20Code/CodeMemorandumUL710ListedCommCookHoods.pdf | https://www.cityofchicago.org/content/dam/city/depts/bldgs/general/Building%20Code/CodeMemorandumPolypropylenePlastic.pdf | https://www.cityofchicago.org/content/dam/city/depts/bldgs/general/Building%20Code/CodeMemorandumUseofPortHandSinks.pdf | https://www.cityofchicago.org/content/dam/city/depts/bldgs/general/Building%20Code/CodeMemorandumMasonryReferenceStandards.pdf | https://www.cityofchicago.org/content/dam/city/depts/bldgs/general/Building%20Code/CodeMemorandumSoilImprovementSystems.pdf | https://www.cityofchicago.org/content/dam/city/depts/bldgs/general/Building%20Code/CodeMemorandumSkipHoistAnchorageIntervals041116.pdf | https://www.cityofchicago.org/content/dam/city/depts/bldgs/general/Building%20Code/CodeMemorandumSkylightsUsedforNaturalLightandVent.pdf | https://www.cityofchicago.org/content/dam/city/depts/bldgs/general/Building%20Code/CodeMemorandumGlassStructuralGuardrailsHandrails.pdf | https://www.cityofchicago.org/content/dam/city/depts/bldgs/general/Building%20Code/CodeMemorandumGlassStructuralAwningsCanopies.pdf | https://www.cityofchicago.org/content/dam/city/depts/bldgs/general/Building%20Code/CodeMemorandumRoofingRequiremensRev.pdf | https://www.cityofchicago.org/content/dam/city/depts/bldgs/general/Building%20Code/CodeMemorandumEarthRetentionSystems.pdf | https://www.cityofchicago.org/content/dam/city/depts/bldgs/general/Building%20Code/CodeMemorandumFireEmergencyOpExistingElevators.pdf | https://www.cityofchicago.org/content/dam/city/depts/bldgs/general/Building%20Code/CodeMemorandumGasDistributionPipingInsideBldngsRev.pdf | https://www.cityofchicago.org/content/dam/city/depts/bldgs/general/Building%20Code/CodeMemorandumNaturalLightVentilationReqBase.pdf | https://www.cityofchicago.org/content/dam/city/depts/bldgs/general/Building%20Code/CodeMemoResidentialColdFormedSteelFraming.pdf | https://www.cityofchicago.org/content/dam/city/depts/bldgs/general/Building%20Code/CodeMemorandumPileDeepFoundations061517.pdf | https://www.cityofchicago.org/content/dam/city/depts/bldgs/general/Building%20Code/CodeMemorandumSitandStandMotorizedWorkStations.pdf | https://www.cityofchicago.org/content/dam/city/depts/bldgs/general/Building%20Code/CodeMemorandumElectricalAdministrativeReliefnotreq.pdf | https://www.cityofchicago.org/content/dam/city/depts/bldgs/general/Building%20Code/CodeMemorandumPlenumAirTerminalUnits.pdf | https://www.cityofchicago.org/content/dam/city/depts/bldgs/general/Building%20Code/CodeMemorandumSeparateWiringEmergcyElectSystems.pdf | https://www.cityofchicago.org/content/dam/city/depts/bldgs/general/Building%20Code/CodeMemorandumElectricalWorkExBuildingRehab.pdf | https://www.cityofchicago.org/content/dam/city/depts/bldgs/general/Building%20Code/CodeMemorandumKONEUltraRopeSuspensionMeansProduct1.pdf | https://www.cityofchicago.org/content/dam/city/depts/bldgs/general/Building%20Code/CodeMemorandumKONEJumpLiftSystemj.pdf | https://www.cityofchicago.org/content/dam/city/depts/bldgs/general/Building%20Code/CodeMemorandumEnergyConsCodeWorkExBuildings.pdf | https://www.cityofchicago.org/content/dam/city/depts/bldgs/general/Building%20Code/CodeMemorandumSingleUserUnisexRestrooms.pdf | https://www.cityofchicago.org/content/dam/city/depts/bldgs/general/Building%20Code/CodeMemorandumDoorUndercutMakeupTransfer.pdf | https://www.cityofchicago.org/content/dam/city/depts/bldgs/general/Building%20Code/CodeMemorandumPowerVentilatorsRestaurantExhaust.pdf,1,http://www.amlegal.com/library/il/chicago.shtml
242,mopd,Building Permit Review for Accessibility,https://www.cityofchicago.org/content/city/en/depts/mopd/provdrs/comply/svcs/building_code_permitting.html,False,0,,0,
243,bldgs,Buildings Easy Permit Login,https://www.cityofchicago.org/content/city/en/depts/bldgs/provdrs/permit_proc/svcs/easy_permit_logininstructions.html,True,0,,1,https://ipiweb.cityofchicago.org/DynamicPortal/Forms/Secure/Login.aspx
244,other,Bus Schedule,https://www.cityofchicago.org/content/city/en/depts/other/provdrs/cta/svcs/bus_schedule.html,False,0,,1,http://www.transitchicago.com/travel_information/schedules.aspx
245,other,Bus Tracker,https://www.cityofchicago.org/content/city/en/depts/other/provdrs/cta/svcs/bus_tracker.html,False,0,,1,http://www.ctabustracker.com/bustime/eta/eta.jsp
246,cpd,CAPS District and Beat Meetings (Chicago Alternative Policing Strategy),https://www.cityofchicago.org/content/city/en/depts/cpd/provdrs/police_services/svcs/find_caps_beat_meetings.html,False,0,,3,http://home.chicagopolice.org/ | http://home.chicagopolice.org/get-involved-with-caps/how-caps-works/ | http://home.chicagopolice.org/get-involved-with-caps/how-caps-works/get-the-most-from-your-beat-meeting/
247,other,CHA Resident Services,https://www.cityofchicago.org/content/city/en/depts/other/provdrs/cha/svcs/find_resident_services.html,False,0,,1,http://www.thecha.org/residents/
248,fss,CSBG Scholarship Information,https://www.cityofchicago.org/content/city/en/depts/fss/provdrs/serv/svcs/community_serviceblockgrantscholarship.html,False,0,,15,http://www.isac.org/ | http://www.finaid.org/ | https://www.commonapp.org/CommonApp/default.aspx | http://www.petersons.com/ | http://www.gmsp.org/ | http://www.uncf.org/ | http://www.hsf.net/ | http://www.aigcs.org/ | http://www.apiasf.org/ | http://www.ccc.edu/Pages/default.aspx | http://www.scholarshipexperts.com/ | http://www.scholarships.com/ | http://www.fastweb.com/ | http://www.cappex.com/ | http://www.scholarshipsonline.org/
249,fss,Caregiving Assistance,https://www.cityofchicago.org/content/city/en/depts/fss/provdrs/senior/svcs/caregiving_assistanceservices.html,False,0,,1,http://mailto:dfss@cityofchicago.org
250,fss,"Case Management Services (employment training and placement, education etc.)",https://www.cityofchicago.org/content/city/en/depts/fss/provdrs/emerg/svcs/supportive_services-casemanagement.html,False,0,,0,
251,other,Chicago Public Schools,https://www.cityofchicago.org/content/city/en/depts/other/provdrs/cps/svcs/find_a_school.html,False,0,,3,http://schoollocator.cps.k12.il.us/ | http://www.cps.edu/Schools/Find_a_school/Pages/Findaschool.aspx | http://schoollocator.cps.k12.il.us/
252,cfd,Children's Activities from the Fire Department,https://www.cityofchicago.org/content/city/en/depts/cfd/provdrs/prevent/svcs/kids_section.html,False,2,https://www.cityofchicago.org/content/dam/city/depts/cfd/general/PDFs/ColoringBook1-8.pdf | https://www.cityofchicago.org/content/dam/city/depts/cfd/general/PDFs/ToTheRescue.pdf,0,
253,cdph,Chronic Disease Prevention and Health Promotion,https://www.cityofchicago.org/content/city/en/depts/cdph/provdrs/health_promotion/svcs/chronic-disease-prevention-and-health-promotion.html,False,1,https://www.cityofchicago.org/content/dam/city/depts/cdph/tobacco_alchohol_and_drug_abuse/2016ChicagoOpioidReport.pdf,6,https://visitor.r20.constantcontact.com/manage/optin/ea?v=001jsw_pnV76tUmSNJOdEkYeA%253D%253D | http://www.cookcountyclerk.com/vitalrecords/Pages/default.aspx | https://servicerequest.cityofchicago.org/web_intake_chic/Controller | https://www.stopzikachicago.org/ | https://www.cdc.gov/chronicdisease/index.htm | https://www.cdc.gov/chronicdisease/healthequity/index.htm
254,other,City College Near You,https://www.cityofchicago.org/content/city/en/depts/other/provdrs/colleges/svcs/find_a_city_college.html,False,0,,1,http://www.ccc.edu/Pages/default.aspx
255,fss,City Cooling Centers,https://www.cityofchicago.org/content/city/en/depts/fss/provdrs/emerg/svcs/city_cooling_centers.html,False,3,https://www.cityofchicago.org/content/dam/city/depts/fss/supp_info/ExtremeWeather/2016CoolingCenterEnglish.pdf | https://www.cityofchicago.org/content/dam/city/depts/fss/supp_info/ExtremeWeather/2016CoolingCenterSpanish.pdf | https://www.cityofchicago.org/content/dam/city/depts/fss/supp_info/ExtremeWeather/2016CoolingCenterPolish.pdf,0,
256,dcd,City-Funded Affordable Homes For Purchase,https://www.cityofchicago.org/content/city/en/depts/dcd/provdrs/afford_hous/svcs/find_a_city-ownedhometopurchase.html,False,0,,0,
257,dcd,Class L Property Tax Incentive,https://www.cityofchicago.org/content/city/en/depts/dcd/provdrs/hist/svcs/class_l_propertytaxincentive.html,False,1,https://www.cityofchicago.org/content/dam/city/depts/zlup/Historic_Preservation/Publications/Class_L_Application_Document_2014.pdf,0,
258,cdph,Find a Community Health Center,https://www.cityofchicago.org/content/city/en/depts/cdph/provdrs/behavioral_health/svcs/find_a_communityhealthcenter.html,False,3,https://www.cityofchicago.org/content/dam/city/depts/cdph/tobacco_alchohol_and_drug_abuse/2016ChicagoOpioidReport.pdf | https://www.cityofchicago.org/content/dam/city/depts/cdph/clinic/general/HealthCentersbyclinicnameApr112014.pdf | https://www.cityofchicago.org/content/dam/city/depts/cdph/clinic/general/HealthCentersbycommunityareaApr112014.pdf,5,https://visitor.r20.constantcontact.com/manage/optin/ea?v=001jsw_pnV76tUmSNJOdEkYeA%253D%253D | http://www.cookcountyclerk.com/vitalrecords/Pages/default.aspx | https://servicerequest.cityofchicago.org/web_intake_chic/Controller | https://www.stopzikachicago.org/ | http://www.hrsa.gov/
259,fss,Community Service Center Location,https://www.cityofchicago.org/content/city/en/depts/fss/provdrs/serv/svcs/community_servicecenterlocations.html,False,0,,0,
260,dps,Contract Information Search,https://www.cityofchicago.org/content/city/en/depts/dps/provdrs/contract/svcs/contract_search.html,True,0,,1,https://webapps1.cityofchicago.org/VCSearchWeb/org/cityofchicago/vcsearch/controller/agencySelection/begin.do
261,cdot,Contracts and RFPs,https://www.cityofchicago.org/content/city/en/depts/cdot/provdrs/construction_information/svcs/contracts_and_requestsforproposals.html,False,1,https://www.cityofchicago.org/content/dam/city/depts/cdot/ConsultantPayment/PreQualMasterListOct2014.pdf,1,http://webapps1.cityofchicago.org/ConstructionalVoucherWeb/ContractSearch.jsp
262,cdph,Customer Service Survey for Food Service Managers/Owners,https://www.cityofchicago.org/content/city/en/depts/cdph/provdrs/inspections_and_permitting/svcs/customer_servicesurvey.html,True,1,https://www.cityofchicago.org/content/dam/city/depts/cdph/tobacco_alchohol_and_drug_abuse/2016ChicagoOpioidReport.pdf,5,https://visitor.r20.constantcontact.com/manage/optin/ea?v=001jsw_pnV76tUmSNJOdEkYeA%253D%253D | http://www.cookcountyclerk.com/vitalrecords/Pages/default.aspx | https://servicerequest.cityofchicago.org/web_intake_chic/Controller | https://www.stopzikachicago.org/ | https://www.chicagohan.org/surveys
